SensorType,hart,time
HRMLED RED,46015.0,2017-05-13 23:39:30.035
HRMLED RED,46004.0,2017-05-13 23:39:30.042
HRMLED RED,45978.0,2017-05-13 23:39:30.053
HRMLED RED,45969.0,2017-05-13 23:39:30.063
HRMLED RED,45953.0,2017-05-13 23:39:30.073
HRMLED RED,45940.0,2017-05-13 23:39:30.087
HRMLED RED,45918.0,2017-05-13 23:39:30.093
HRMLED RED,45907.0,2017-05-13 23:39:30.113
HRMLED RED,45894.0,2017-05-13 23:39:30.116
HRMLED RED,45891.0,2017-05-13 23:39:30.133
HRMLED RED,45899.0,2017-05-13 23:39:30.135
HRMLED RED,45868.0,2017-05-13 23:39:30.144
HRMLED RED,45867.0,2017-05-13 23:39:30.156
HRMLED RED,45848.0,2017-05-13 23:39:30.165
HRMLED RED,45827.0,2017-05-13 23:39:30.174
HRMLED RED,45819.0,2017-05-13 23:39:30.186
HRMLED RED,45802.0,2017-05-13 23:39:30.193
HRMLED RED,45811.0,2017-05-13 23:39:30.204
HRMLED RED,45799.0,2017-05-13 23:39:30.214
HRMLED RED,45797.0,2017-05-13 23:39:30.224
HRMLED RED,45802.0,2017-05-13 23:39:30.237
HRMLED RED,45795.0,2017-05-13 23:39:30.244
HRMLED RED,45793.0,2017-05-13 23:39:30.254
HRMLED RED,45775.0,2017-05-13 23:39:30.264
HRMLED RED,45776.0,2017-05-13 23:39:30.275
HRMLED RED,45776.0,2017-05-13 23:39:30.289
HRMLED RED,45765.0,2017-05-13 23:39:30.294
HRMLED RED,45766.0,2017-05-13 23:39:30.305
HRMLED RED,45773.0,2017-05-13 23:39:30.315
HRMLED RED,45762.0,2017-05-13 23:39:30.327
HRMLED RED,45743.0,2017-05-13 23:39:30.342
HRMLED RED,45736.0,2017-05-13 23:39:30.345
HRMLED RED,45740.0,2017-05-13 23:39:30.355
HRMLED RED,45757.0,2017-05-13 23:39:30.365
HRMLED RED,45742.0,2017-05-13 23:39:30.375
HRMLED RED,45747.0,2017-05-13 23:39:30.388
HRMLED RED,45716.0,2017-05-13 23:39:30.395
HRMLED RED,45735.0,2017-05-13 23:39:30.405
HRMLED RED,45733.0,2017-05-13 23:39:30.415
HRMLED RED,45724.0,2017-05-13 23:39:30.426
HRMLED RED,45735.0,2017-05-13 23:39:30.444
HRMLED RED,45738.0,2017-05-13 23:39:30.448
HRMLED RED,45735.0,2017-05-13 23:39:30.466
HRMLED RED,45739.0,2017-05-13 23:39:30.469
HRMLED RED,45734.0,2017-05-13 23:39:30.482
HRMLED RED,45751.0,2017-05-13 23:39:30.493
HRMLED RED,45735.0,2017-05-13 23:39:30.496
HRMLED RED,45715.0,2017-05-13 23:39:30.511
HRMLED RED,45708.0,2017-05-13 23:39:30.516
HRMLED RED,45702.0,2017-05-13 23:39:30.527
HRMLED RED,45691.0,2017-05-13 23:39:30.536
HRMLED RED,45657.0,2017-05-13 23:39:30.546
HRMLED RED,45615.0,2017-05-13 23:39:30.558
HRMLED RED,45555.0,2017-05-13 23:39:30.566
HRMLED RED,45481.0,2017-05-13 23:39:30.577
HRMLED RED,45425.0,2017-05-13 23:39:30.587
HRMLED RED,45369.0,2017-05-13 23:39:30.598
HRMLED RED,45340.0,2017-05-13 23:39:30.610
HRMLED RED,45339.0,2017-05-13 23:39:30.617
HRMLED RED,45346.0,2017-05-13 23:39:30.631
HRMLED RED,45361.0,2017-05-13 23:39:30.638
HRMLED RED,45376.0,2017-05-13 23:39:30.652
HRMLED RED,45389.0,2017-05-13 23:39:30.670
HRMLED RED,45414.0,2017-05-13 23:39:30.673
HRMLED RED,45441.0,2017-05-13 23:39:30.684
HRMLED RED,45462.0,2017-05-13 23:39:30.687
HRMLED RED,45476.0,2017-05-13 23:39:30.698
HRMLED RED,45488.0,2017-05-13 23:39:30.710
HRMLED RED,45514.0,2017-05-13 23:39:30.718
HRMLED RED,45527.0,2017-05-13 23:39:30.728
HRMLED RED,45538.0,2017-05-13 23:39:30.737
HRMLED RED,45561.0,2017-05-13 23:39:30.748
HRMLED RED,45562.0,2017-05-13 23:39:30.759
HRMLED RED,45596.0,2017-05-13 23:39:30.768
HRMLED RED,45594.0,2017-05-13 23:39:30.780
HRMLED RED,45621.0,2017-05-13 23:39:30.788
HRMLED RED,45613.0,2017-05-13 23:39:30.799
HRMLED RED,45615.0,2017-05-13 23:39:30.815
HRMLED RED,45625.0,2017-05-13 23:39:30.818
HRMLED RED,45623.0,2017-05-13 23:39:30.829
HRMLED RED,45616.0,2017-05-13 23:39:30.838
HRMLED RED,45602.0,2017-05-13 23:39:30.848
HRMLED RED,45600.0,2017-05-13 23:39:30.861
HRMLED RED,45605.0,2017-05-13 23:39:30.868
HRMLED RED,45606.0,2017-05-13 23:39:30.879
HRMLED RED,45596.0,2017-05-13 23:39:30.889
HRMLED RED,45605.0,2017-05-13 23:39:30.899
HRMLED RED,45597.0,2017-05-13 23:39:30.913
HRMLED RED,45591.0,2017-05-13 23:39:30.920
HRMLED RED,45585.0,2017-05-13 23:39:30.936
HRMLED RED,45599.0,2017-05-13 23:39:30.940
HRMLED RED,45582.0,2017-05-13 23:39:30.952
HRMLED RED,45604.0,2017-05-13 23:39:30.967
HRMLED RED,45606.0,2017-05-13 23:39:30.970
HRMLED RED,45600.0,2017-05-13 23:39:30.984
HRMLED RED,45612.0,2017-05-13 23:39:30.990
HRMLED RED,45617.0,2017-05-13 23:39:31.000
HRMLED RED,45645.0,2017-05-13 23:39:31.013
HRMLED RED,45657.0,2017-05-13 23:39:31.020
HRMLED RED,45661.0,2017-05-13 23:39:31.031
HRMLED RED,45660.0,2017-05-13 23:39:31.040
HRMLED RED,45677.0,2017-05-13 23:39:31.050
HRMLED RED,45677.0,2017-05-13 23:39:31.065
HRMLED RED,45693.0,2017-05-13 23:39:31.071
HRMLED RED,45700.0,2017-05-13 23:39:31.083
HRMLED RED,45700.0,2017-05-13 23:39:31.091
HRMLED RED,45695.0,2017-05-13 23:39:31.104
HRMLED RED,45697.0,2017-05-13 23:39:31.125
HRMLED RED,45696.0,2017-05-13 23:39:31.129
HRMLED RED,45699.0,2017-05-13 23:39:31.131
HRMLED RED,45706.0,2017-05-13 23:39:31.144
HRMLED RED,45720.0,2017-05-13 23:39:31.153
HRMLED RED,45717.0,2017-05-13 23:39:31.164
HRMLED RED,45735.0,2017-05-13 23:39:31.170
HRMLED RED,45730.0,2017-05-13 23:39:31.184
HRMLED RED,45726.0,2017-05-13 23:39:31.191
HRMLED RED,45732.0,2017-05-13 23:39:31.201
HRMLED RED,45730.0,2017-05-13 23:39:31.211
HRMLED RED,45732.0,2017-05-13 23:39:31.232
HRMLED RED,45735.0,2017-05-13 23:39:31.235
HRMLED RED,45731.0,2017-05-13 23:39:31.242
HRMLED RED,45733.0,2017-05-13 23:39:31.257
HRMLED RED,45726.0,2017-05-13 23:39:31.262
HRMLED RED,45716.0,2017-05-13 23:39:31.275
HRMLED RED,45724.0,2017-05-13 23:39:31.290
HRMLED RED,45712.0,2017-05-13 23:39:31.291
HRMLED RED,45725.0,2017-05-13 23:39:31.302
HRMLED RED,45729.0,2017-05-13 23:39:31.312
HRMLED RED,45735.0,2017-05-13 23:39:31.322
HRMLED RED,45743.0,2017-05-13 23:39:31.333
HRMLED RED,45738.0,2017-05-13 23:39:31.342
HRMLED RED,45719.0,2017-05-13 23:39:31.352
HRMLED RED,45696.0,2017-05-13 23:39:31.362
HRMLED RED,45631.0,2017-05-13 23:39:31.374
HRMLED RED,45543.0,2017-05-13 23:39:31.389
HRMLED RED,45396.0,2017-05-13 23:39:31.393
HRMLED RED,45211.0,2017-05-13 23:39:31.406
HRMLED RED,45036.0,2017-05-13 23:39:31.412
HRMLED RED,44910.0,2017-05-13 23:39:31.423
HRMLED RED,44828.0,2017-05-13 23:39:31.435
HRMLED RED,44751.0,2017-05-13 23:39:31.442
HRMLED RED,44699.0,2017-05-13 23:39:31.453
HRMLED RED,44675.0,2017-05-13 23:39:31.463
HRMLED RED,44674.0,2017-05-13 23:39:31.474
HRMLED RED,44677.0,2017-05-13 23:39:31.486
HRMLED RED,44692.0,2017-05-13 23:39:31.493
HRMLED RED,44712.0,2017-05-13 23:39:31.504
HRMLED RED,44709.0,2017-05-13 23:39:31.514
HRMLED RED,44745.0,2017-05-13 23:39:31.532
HRMLED RED,44759.0,2017-05-13 23:39:31.534
HRMLED RED,44781.0,2017-05-13 23:39:31.546
HRMLED RED,44818.0,2017-05-13 23:39:31.558
HRMLED RED,44862.0,2017-05-13 23:39:31.564
HRMLED RED,44921.0,2017-05-13 23:39:31.575
HRMLED RED,44973.0,2017-05-13 23:39:31.592
HRMLED RED,45032.0,2017-05-13 23:39:31.595
HRMLED RED,45096.0,2017-05-13 23:39:31.610
HRMLED RED,45131.0,2017-05-13 23:39:31.614
HRMLED RED,45151.0,2017-05-13 23:39:31.624
HRMLED RED,45175.0,2017-05-13 23:39:31.637
HRMLED RED,45198.0,2017-05-13 23:39:31.644
HRMLED RED,45223.0,2017-05-13 23:39:31.654
HRMLED RED,45244.0,2017-05-13 23:39:31.664
HRMLED RED,45243.0,2017-05-13 23:39:31.674
HRMLED RED,45243.0,2017-05-13 23:39:31.688
HRMLED RED,45266.0,2017-05-13 23:39:31.695
HRMLED RED,45274.0,2017-05-13 23:39:31.705
HRMLED RED,45287.0,2017-05-13 23:39:31.715
HRMLED RED,45281.0,2017-05-13 23:39:31.730
HRMLED RED,45291.0,2017-05-13 23:39:31.744
HRMLED RED,45301.0,2017-05-13 23:39:31.746
HRMLED RED,45298.0,2017-05-13 23:39:31.762
HRMLED RED,45301.0,2017-05-13 23:39:31.766
HRMLED RED,45325.0,2017-05-13 23:39:31.780
HRMLED RED,45321.0,2017-05-13 23:39:31.795
HRMLED RED,45318.0,2017-05-13 23:39:31.797
HRMLED RED,45313.0,2017-05-13 23:39:31.811
HRMLED RED,45323.0,2017-05-13 23:39:31.816
HRMLED RED,45320.0,2017-05-13 23:39:31.830
HRMLED RED,45322.0,2017-05-13 23:39:31.839
HRMLED RED,45317.0,2017-05-13 23:39:31.845
HRMLED RED,45330.0,2017-05-13 23:39:31.856
HRMLED RED,45337.0,2017-05-13 23:39:31.866
HRMLED RED,45356.0,2017-05-13 23:39:31.876
HRMLED RED,45362.0,2017-05-13 23:39:31.886
HRMLED RED,45364.0,2017-05-13 23:39:31.896
HRMLED RED,45358.0,2017-05-13 23:39:31.911
HRMLED RED,45374.0,2017-05-13 23:39:31.916
HRMLED RED,45363.0,2017-05-13 23:39:31.932
HRMLED RED,45371.0,2017-05-13 23:39:31.946
HRMLED RED,45379.0,2017-05-13 23:39:31.948
HRMLED RED,45378.0,2017-05-13 23:39:31.966
HRMLED RED,45397.0,2017-05-13 23:39:31.967
HRMLED RED,45413.0,2017-05-13 23:39:31.978
HRMLED RED,45433.0,2017-05-13 23:39:31.986
HRMLED RED,45447.0,2017-05-13 23:39:31.997
HRMLED RED,45456.0,2017-05-13 23:39:32.008
HRMLED RED,45463.0,2017-05-13 23:39:32.017
HRMLED RED,45466.0,2017-05-13 23:39:32.027
HRMLED RED,45487.0,2017-05-13 23:39:32.037
HRMLED RED,45489.0,2017-05-13 23:39:32.048
HRMLED RED,45505.0,2017-05-13 23:39:32.059
HRMLED RED,45517.0,2017-05-13 23:39:32.067
HRMLED RED,45525.0,2017-05-13 23:39:32.089
HRMLED RED,45536.0,2017-05-13 23:39:32.091
HRMLED RED,45573.0,2017-05-13 23:39:32.112
HRMLED RED,45577.0,2017-05-13 23:39:32.113
HRMLED RED,45592.0,2017-05-13 23:39:32.118
HRMLED RED,45610.0,2017-05-13 23:39:32.129
HRMLED RED,45604.0,2017-05-13 23:39:32.137
HRMLED RED,45607.0,2017-05-13 23:39:32.148
HRMLED RED,45636.0,2017-05-13 23:39:32.159
HRMLED RED,45639.0,2017-05-13 23:39:32.168
HRMLED RED,45634.0,2017-05-13 23:39:32.181
HRMLED RED,45623.0,2017-05-13 23:39:32.188
HRMLED RED,45606.0,2017-05-13 23:39:32.198
HRMLED RED,45566.0,2017-05-13 23:39:32.212
HRMLED RED,45536.0,2017-05-13 23:39:32.220
HRMLED RED,45486.0,2017-05-13 23:39:32.233
HRMLED RED,45450.0,2017-05-13 23:39:32.239
HRMLED RED,45387.0,2017-05-13 23:39:32.251
HRMLED RED,45308.0,2017-05-13 23:39:32.265
HRMLED RED,45212.0,2017-05-13 23:39:32.269
HRMLED RED,45135.0,2017-05-13 23:39:32.280
HRMLED RED,45076.0,2017-05-13 23:39:32.290
HRMLED RED,45031.0,2017-05-13 23:39:32.300
HRMLED RED,45037.0,2017-05-13 23:39:32.314
HRMLED RED,45035.0,2017-05-13 23:39:32.319
HRMLED RED,45045.0,2017-05-13 23:39:32.330
HRMLED RED,45064.0,2017-05-13 23:39:32.339
HRMLED RED,45088.0,2017-05-13 23:39:32.350
HRMLED RED,45096.0,2017-05-13 23:39:32.362
HRMLED RED,45104.0,2017-05-13 23:39:32.370
HRMLED RED,45098.0,2017-05-13 23:39:32.380
HRMLED RED,45111.0,2017-05-13 23:39:32.390
HRMLED RED,45116.0,2017-05-13 23:39:32.400
HRMLED RED,45135.0,2017-05-13 23:39:32.422
HRMLED RED,45155.0,2017-05-13 23:39:32.426
HRMLED RED,45156.0,2017-05-13 23:39:32.433
HRMLED RED,45179.0,2017-05-13 23:39:32.440
HRMLED RED,45196.0,2017-05-13 23:39:32.450
HRMLED RED,45237.0,2017-05-13 23:39:32.463
HRMLED RED,45249.0,2017-05-13 23:39:32.470
HRMLED RED,45253.0,2017-05-13 23:39:32.480
HRMLED RED,45265.0,2017-05-13 23:39:32.490
HRMLED RED,45272.0,2017-05-13 23:39:32.501
HRMLED RED,45267.0,2017-05-13 23:39:32.514
HRMLED RED,45279.0,2017-05-13 23:39:32.520
HRMLED RED,45280.0,2017-05-13 23:39:32.531
HRMLED RED,45288.0,2017-05-13 23:39:32.541
HRMLED RED,45297.0,2017-05-13 23:39:32.552
HRMLED RED,45302.0,2017-05-13 23:39:32.562
HRMLED RED,45290.0,2017-05-13 23:39:32.571
HRMLED RED,45296.0,2017-05-13 23:39:32.581
HRMLED RED,45290.0,2017-05-13 23:39:32.591
HRMLED RED,45304.0,2017-05-13 23:39:32.601
HRMLED RED,45326.0,2017-05-13 23:39:32.615
HRMLED RED,45343.0,2017-05-13 23:39:32.621
HRMLED RED,45365.0,2017-05-13 23:39:32.632
HRMLED RED,45391.0,2017-05-13 23:39:32.641
HRMLED RED,45399.0,2017-05-13 23:39:32.652
HRMLED RED,45421.0,2017-05-13 23:39:32.670
HRMLED RED,45449.0,2017-05-13 23:39:32.672
HRMLED RED,45450.0,2017-05-13 23:39:32.690
HRMLED RED,45475.0,2017-05-13 23:39:32.692
HRMLED RED,45494.0,2017-05-13 23:39:32.706
HRMLED RED,45495.0,2017-05-13 23:39:32.719
HRMLED RED,45498.0,2017-05-13 23:39:32.722
HRMLED RED,45527.0,2017-05-13 23:39:32.735
HRMLED RED,45536.0,2017-05-13 23:39:32.742
HRMLED RED,45563.0,2017-05-13 23:39:32.752
HRMLED RED,45586.0,2017-05-13 23:39:32.762
HRMLED RED,45610.0,2017-05-13 23:39:32.772
HRMLED RED,45632.0,2017-05-13 23:39:32.784
HRMLED RED,45639.0,2017-05-13 23:39:32.792
HRMLED RED,45642.0,2017-05-13 23:39:32.803
HRMLED RED,45650.0,2017-05-13 23:39:32.813
HRMLED RED,45671.0,2017-05-13 23:39:32.825
HRMLED RED,45672.0,2017-05-13 23:39:32.847
HRMLED RED,45679.0,2017-05-13 23:39:32.849
HRMLED RED,45671.0,2017-05-13 23:39:32.853
HRMLED RED,45654.0,2017-05-13 23:39:32.863
HRMLED RED,45642.0,2017-05-13 23:39:32.874
HRMLED RED,45594.0,2017-05-13 23:39:32.885
HRMLED RED,45552.0,2017-05-13 23:39:32.893
HRMLED RED,45507.0,2017-05-13 23:39:32.905
HRMLED RED,45460.0,2017-05-13 23:39:32.913
HRMLED RED,45430.0,2017-05-13 23:39:32.923
HRMLED RED,45405.0,2017-05-13 23:39:32.934
HRMLED RED,45353.0,2017-05-13 23:39:32.943
HRMLED RED,45315.0,2017-05-13 23:39:32.953
HRMLED RED,45267.0,2017-05-13 23:39:32.963
HRMLED RED,45232.0,2017-05-13 23:39:32.973
HRMLED RED,45225.0,2017-05-13 23:39:32.984
HRMLED RED,45181.0,2017-05-13 23:39:32.993
HRMLED RED,45177.0,2017-05-13 23:39:33.004
HRMLED RED,45158.0,2017-05-13 23:39:33.014
HRMLED RED,45149.0,2017-05-13 23:39:33.025
HRMLED RED,45150.0,2017-05-13 23:39:33.039
HRMLED RED,45145.0,2017-05-13 23:39:33.045
HRMLED RED,45138.0,2017-05-13 23:39:33.057
HRMLED RED,45133.0,2017-05-13 23:39:33.064
HRMLED RED,45137.0,2017-05-13 23:39:33.075
HRMLED RED,45125.0,2017-05-13 23:39:33.087
HRMLED RED,45118.0,2017-05-13 23:39:33.095
HRMLED RED,45095.0,2017-05-13 23:39:33.105
HRMLED RED,45086.0,2017-05-13 23:39:33.115
HRMLED RED,45053.0,2017-05-13 23:39:33.125
HRMLED RED,45011.0,2017-05-13 23:39:33.138
HRMLED RED,44930.0,2017-05-13 23:39:33.145
HRMLED RED,44863.0,2017-05-13 23:39:33.158
HRMLED RED,44800.0,2017-05-13 23:39:33.165
HRMLED RED,44764.0,2017-05-13 23:39:33.176
HRMLED RED,44722.0,2017-05-13 23:39:33.191
HRMLED RED,44709.0,2017-05-13 23:39:33.195
HRMLED RED,44718.0,2017-05-13 23:39:33.207
HRMLED RED,44737.0,2017-05-13 23:39:33.215
HRMLED RED,44735.0,2017-05-13 23:39:33.226
HRMLED RED,44760.0,2017-05-13 23:39:33.239
HRMLED RED,44775.0,2017-05-13 23:39:33.246
HRMLED RED,44795.0,2017-05-13 23:39:33.256
HRMLED RED,44815.0,2017-05-13 23:39:33.266
HRMLED RED,44830.0,2017-05-13 23:39:33.276
HRMLED RED,44829.0,2017-05-13 23:39:33.290
HRMLED RED,44846.0,2017-05-13 23:39:33.296
HRMLED RED,44861.0,2017-05-13 23:39:33.308
HRMLED RED,44880.0,2017-05-13 23:39:33.317
HRMLED RED,44905.0,2017-05-13 23:39:33.327
HRMLED RED,44906.0,2017-05-13 23:39:33.342
HRMLED RED,44934.0,2017-05-13 23:39:33.347
HRMLED RED,44956.0,2017-05-13 23:39:33.357
HRMLED RED,44966.0,2017-05-13 23:39:33.367
HRMLED RED,44971.0,2017-05-13 23:39:33.377
HRMLED RED,44972.0,2017-05-13 23:39:33.391
HRMLED RED,44974.0,2017-05-13 23:39:33.397
HRMLED RED,44973.0,2017-05-13 23:39:33.407
HRMLED RED,44984.0,2017-05-13 23:39:33.417
HRMLED RED,44995.0,2017-05-13 23:39:33.428
HRMLED RED,44998.0,2017-05-13 23:39:33.447
HRMLED RED,45006.0,2017-05-13 23:39:33.448
HRMLED RED,45005.0,2017-05-13 23:39:33.461
HRMLED RED,44993.0,2017-05-13 23:39:33.467
HRMLED RED,44997.0,2017-05-13 23:39:33.478
HRMLED RED,44988.0,2017-05-13 23:39:33.487
HRMLED RED,44987.0,2017-05-13 23:39:33.498
HRMLED RED,44976.0,2017-05-13 23:39:33.509
HRMLED RED,44990.0,2017-05-13 23:39:33.518
HRMLED RED,44989.0,2017-05-13 23:39:33.528
HRMLED RED,44990.0,2017-05-13 23:39:33.538
HRMLED RED,44999.0,2017-05-13 23:39:33.548
HRMLED RED,45005.0,2017-05-13 23:39:33.562
HRMLED RED,45009.0,2017-05-13 23:39:33.568
HRMLED RED,45007.0,2017-05-13 23:39:33.580
HRMLED RED,45015.0,2017-05-13 23:39:33.588
HRMLED RED,45005.0,2017-05-13 23:39:33.599
HRMLED RED,45017.0,2017-05-13 23:39:33.612
HRMLED RED,45017.0,2017-05-13 23:39:33.618
HRMLED RED,45006.0,2017-05-13 23:39:33.629
HRMLED RED,45013.0,2017-05-13 23:39:33.639
HRMLED RED,45029.0,2017-05-13 23:39:33.649
HRMLED RED,45024.0,2017-05-13 23:39:33.660
HRMLED RED,45020.0,2017-05-13 23:39:33.669
HRMLED RED,45016.0,2017-05-13 23:39:33.681
HRMLED RED,45006.0,2017-05-13 23:39:33.689
HRMLED RED,45016.0,2017-05-13 23:39:33.699
HRMLED RED,45022.0,2017-05-13 23:39:33.713
HRMLED RED,45030.0,2017-05-13 23:39:33.719
HRMLED RED,45022.0,2017-05-13 23:39:33.731
HRMLED RED,45034.0,2017-05-13 23:39:33.740
HRMLED RED,45027.0,2017-05-13 23:39:33.751
HRMLED RED,45042.0,2017-05-13 23:39:33.763
HRMLED RED,45032.0,2017-05-13 23:39:33.770
HRMLED RED,45040.0,2017-05-13 23:39:33.780
HRMLED RED,45031.0,2017-05-13 23:39:33.790
HRMLED RED,45034.0,2017-05-13 23:39:33.800
HRMLED RED,45040.0,2017-05-13 23:39:33.812
HRMLED RED,45033.0,2017-05-13 23:39:33.820
HRMLED RED,45043.0,2017-05-13 23:39:33.830
HRMLED RED,45039.0,2017-05-13 23:39:33.840
HRMLED RED,45040.0,2017-05-13 23:39:33.851
HRMLED RED,45043.0,2017-05-13 23:39:33.867
HRMLED RED,45051.0,2017-05-13 23:39:33.870
HRMLED RED,45042.0,2017-05-13 23:39:33.882
HRMLED RED,45057.0,2017-05-13 23:39:33.890
HRMLED RED,45057.0,2017-05-13 23:39:33.901
HRMLED RED,45066.0,2017-05-13 23:39:33.913
HRMLED RED,45067.0,2017-05-13 23:39:33.921
HRMLED RED,45046.0,2017-05-13 23:39:33.931
HRMLED RED,45056.0,2017-05-13 23:39:33.941
HRMLED RED,45046.0,2017-05-13 23:39:33.952
HRMLED RED,45048.0,2017-05-13 23:39:33.965
HRMLED RED,45037.0,2017-05-13 23:39:33.971
HRMLED RED,45038.0,2017-05-13 23:39:33.985
HRMLED RED,45022.0,2017-05-13 23:39:33.992
HRMLED RED,44978.0,2017-05-13 23:39:34.003
HRMLED RED,44905.0,2017-05-13 23:39:34.023
HRMLED RED,44850.0,2017-05-13 23:39:34.025
HRMLED RED,44773.0,2017-05-13 23:39:34.038
HRMLED RED,44705.0,2017-05-13 23:39:34.042
HRMLED RED,44632.0,2017-05-13 23:39:34.054
HRMLED RED,44609.0,2017-05-13 23:39:34.064
HRMLED RED,44596.0,2017-05-13 23:39:34.071
HRMLED RED,44581.0,2017-05-13 23:39:34.082
HRMLED RED,44600.0,2017-05-13 23:39:34.092
HRMLED RED,44618.0,2017-05-13 23:39:34.102
HRMLED RED,44636.0,2017-05-13 23:39:34.116
HRMLED RED,44669.0,2017-05-13 23:39:34.122
HRMLED RED,44688.0,2017-05-13 23:39:34.133
HRMLED RED,44727.0,2017-05-13 23:39:34.142
HRMLED RED,44727.0,2017-05-13 23:39:34.155
HRMLED RED,44755.0,2017-05-13 23:39:34.172
HRMLED RED,44761.0,2017-05-13 23:39:34.174
HRMLED RED,44793.0,2017-05-13 23:39:34.191
HRMLED RED,44794.0,2017-05-13 23:39:34.194
HRMLED RED,44800.0,2017-05-13 23:39:34.212
HRMLED RED,44844.0,2017-05-13 23:39:34.214
HRMLED RED,44856.0,2017-05-13 23:39:34.226
HRMLED RED,44868.0,2017-05-13 23:39:34.234
HRMLED RED,44875.0,2017-05-13 23:39:34.243
HRMLED RED,44902.0,2017-05-13 23:39:34.257
HRMLED RED,44892.0,2017-05-13 23:39:34.263
HRMLED RED,44887.0,2017-05-13 23:39:34.273
HRMLED RED,44900.0,2017-05-13 23:39:34.285
HRMLED RED,44893.0,2017-05-13 23:39:34.294
HRMLED RED,44899.0,2017-05-13 23:39:34.304
HRMLED RED,44900.0,2017-05-13 23:39:34.314
HRMLED RED,44899.0,2017-05-13 23:39:34.326
HRMLED RED,44905.0,2017-05-13 23:39:34.341
HRMLED RED,44898.0,2017-05-13 23:39:34.345
HRMLED RED,44894.0,2017-05-13 23:39:34.358
HRMLED RED,44903.0,2017-05-13 23:39:34.365
HRMLED RED,44909.0,2017-05-13 23:39:34.376
HRMLED RED,44893.0,2017-05-13 23:39:34.392
HRMLED RED,44895.0,2017-05-13 23:39:34.395
HRMLED RED,44888.0,2017-05-13 23:39:34.408
HRMLED RED,44903.0,2017-05-13 23:39:34.415
HRMLED RED,44902.0,2017-05-13 23:39:34.425
HRMLED RED,44915.0,2017-05-13 23:39:34.437
HRMLED RED,44916.0,2017-05-13 23:39:34.445
HRMLED RED,44914.0,2017-05-13 23:39:34.455
HRMLED RED,44904.0,2017-05-13 23:39:34.465
HRMLED RED,44924.0,2017-05-13 23:39:34.475
HRMLED RED,44929.0,2017-05-13 23:39:34.488
HRMLED RED,44936.0,2017-05-13 23:39:34.495
HRMLED RED,44927.0,2017-05-13 23:39:34.506
HRMLED RED,44935.0,2017-05-13 23:39:34.516
HRMLED RED,44935.0,2017-05-13 23:39:34.531
HRMLED RED,44939.0,2017-05-13 23:39:34.545
HRMLED RED,44934.0,2017-05-13 23:39:34.547
HRMLED RED,44938.0,2017-05-13 23:39:34.560
HRMLED RED,44938.0,2017-05-13 23:39:34.566
HRMLED RED,44934.0,2017-05-13 23:39:34.578
HRMLED RED,44933.0,2017-05-13 23:39:34.598
HRMLED RED,44946.0,2017-05-13 23:39:34.604
HRMLED RED,44934.0,2017-05-13 23:39:34.611
HRMLED RED,44930.0,2017-05-13 23:39:34.616
HRMLED RED,44938.0,2017-05-13 23:39:34.626
HRMLED RED,44939.0,2017-05-13 23:39:34.639
HRMLED RED,44938.0,2017-05-13 23:39:34.646
HRMLED RED,44939.0,2017-05-13 23:39:34.656
HRMLED RED,44941.0,2017-05-13 23:39:34.666
HRMLED RED,44949.0,2017-05-13 23:39:34.677
HRMLED RED,44937.0,2017-05-13 23:39:34.691
HRMLED RED,44945.0,2017-05-13 23:39:34.697
HRMLED RED,44944.0,2017-05-13 23:39:34.713
HRMLED RED,44952.0,2017-05-13 23:39:34.718
HRMLED RED,44949.0,2017-05-13 23:39:34.729
HRMLED RED,44939.0,2017-05-13 23:39:34.746
HRMLED RED,44953.0,2017-05-13 23:39:34.748
HRMLED RED,44955.0,2017-05-13 23:39:34.761
HRMLED RED,44958.0,2017-05-13 23:39:34.767
HRMLED RED,44958.0,2017-05-13 23:39:34.780
HRMLED RED,44955.0,2017-05-13 23:39:34.798
HRMLED RED,44964.0,2017-05-13 23:39:34.800
HRMLED RED,44952.0,2017-05-13 23:39:34.808
HRMLED RED,44957.0,2017-05-13 23:39:34.818
HRMLED RED,44946.0,2017-05-13 23:39:34.828
HRMLED RED,44927.0,2017-05-13 23:39:34.842
HRMLED RED,44877.0,2017-05-13 23:39:34.848
HRMLED RED,44827.0,2017-05-13 23:39:34.858
HRMLED RED,44758.0,2017-05-13 23:39:34.868
HRMLED RED,44663.0,2017-05-13 23:39:34.878
HRMLED RED,44580.0,2017-05-13 23:39:34.893
HRMLED RED,44516.0,2017-05-13 23:39:34.899
HRMLED RED,44467.0,2017-05-13 23:39:34.915
HRMLED RED,44457.0,2017-05-13 23:39:34.919
HRMLED RED,44465.0,2017-05-13 23:39:34.932
HRMLED RED,44475.0,2017-05-13 23:39:34.949
HRMLED RED,44497.0,2017-05-13 23:39:34.951
HRMLED RED,44528.0,2017-05-13 23:39:34.965
HRMLED RED,44551.0,2017-05-13 23:39:34.970
HRMLED RED,44556.0,2017-05-13 23:39:34.982
HRMLED RED,44575.0,2017-05-13 23:39:34.989
HRMLED RED,44604.0,2017-05-13 23:39:34.999
HRMLED RED,44637.0,2017-05-13 23:39:35.011
HRMLED RED,44650.0,2017-05-13 23:39:35.019
HRMLED RED,44665.0,2017-05-13 23:39:35.030
HRMLED RED,44685.0,2017-05-13 23:39:35.040
HRMLED RED,44715.0,2017-05-13 23:39:35.050
